epoch,train_loss,val_loss,lr
0,0.4988051652908325,0.42979297041893005,0.009999999776482582
1,0.427249550819397,0.43439221382141113,0.009999999776482582
2,0.4268296957015991,0.42847374081611633,0.009999999776482582
3,0.42658716440200806,0.42831361293792725,0.009999999776482582
4,0.42654722929000854,0.42836105823516846,0.009999999776482582
5,0.4264800250530243,0.42832520604133606,0.009999999776482582
6,0.4264336824417114,0.42793750762939453,0.009999999776482582
7,0.4264128804206848,0.4279543459415436,0.009999999776482582
8,0.4263803958892822,0.4282253682613373,0.009999999776482582
9,0.42636680603027344,0.42830008268356323,0.009999999776482582
10,0.4263400435447693,0.42824503779411316,0.009999999776482582
11,0.4263351261615753,0.4282464385032654,0.009999999776482582
12,0.4263063967227936,0.42818206548690796,0.009999999776482582
13,0.42630380392074585,0.4275447130203247,0.009999999776482582
14,0.426296591758728,0.42816585302352905,0.009999999776482582
15,0.4262937307357788,0.4278538227081299,0.009999999776482582
16,0.42629823088645935,0.4275611639022827,0.009999999776482582
17,0.42627933621406555,0.42756983637809753,0.009999999776482582
18,0.42627447843551636,0.4275692105293274,0.009999999776482582
19,0.42626574635505676,0.4276033043861389,0.009999999776482582
20,0.4262571334838867,0.4277835190296173,0.009999999776482582
21,0.4263177812099457,0.4274877905845642,0.009999999776482582
22,0.4262482523918152,0.4276697635650635,0.009999999776482582
23,0.4262491762638092,0.42748844623565674,0.009999999776482582
24,0.4262372851371765,0.4275241196155548,0.009999999776482582
25,0.42622390389442444,0.42747023701667786,0.009999999776482582
26,0.4262276291847229,0.42756402492523193,0.009999999776482582
27,0.426233172416687,0.42755135893821716,0.009999999776482582
28,0.4262411296367645,0.4277305006980896,0.009999999776482582
29,0.42622846364974976,0.428348183631897,0.009999999776482582
30,0.42621928453445435,0.4283812642097473,0.009999999776482582
31,0.4262021780014038,0.4283960163593292,0.009999999776482582
32,0.42622289061546326,0.4274459183216095,0.009999999776482582
33,0.4262702167034149,0.4285742938518524,0.009999999776482582
34,0.42629069089889526,0.42809319496154785,0.009999999776482582
35,0.42625653743743896,0.4282660186290741,0.009999999776482582
36,0.42623355984687805,0.4281841516494751,0.009999999776482582
37,0.4262133538722992,0.4281712770462036,0.009999999776482582
38,0.4261958599090576,0.4283331334590912,0.009999999776482582
39,0.4261871874332428,0.42834174633026123,0.009999999776482582
40,0.4261797368526459,0.4283737540245056,0.009999999776482582
41,0.42618295550346375,0.4282419681549072,0.009999999776482582
42,0.42616933584213257,0.4282495379447937,0.009999999776482582
43,0.4261632561683655,0.42828255891799927,0.009999999776482582
44,0.42617905139923096,0.42838746309280396,0.009999999776482582
45,0.4261793792247772,0.4283156096935272,0.009999999776482582
46,0.42616772651672363,0.42836126685142517,0.009999999776482582
47,0.4261589050292969,0.4283326268196106,0.009999999776482582
48,0.42614349722862244,0.4283194839954376,0.009999999776482582
49,0.42614394426345825,0.4283521771430969,0.009999999776482582
50,0.4261413514614105,0.42845672369003296,0.009999999776482582
51,0.42613500356674194,0.4283984303474426,0.009999999776482582
52,0.42629489302635193,0.4283216893672943,0.009999999776482582
53,0.42620253562927246,0.4281822741031647,0.009999999776482582
54,0.4262179732322693,0.4282234311103821,0.009999999776482582
55,0.4261591136455536,0.4281642436981201,0.009999999776482582
56,0.4261566996574402,0.4280219078063965,0.009999999776482582
57,0.4261370003223419,0.4278442859649658,0.009999999776482582
58,0.42613115906715393,0.42776787281036377,0.009999999776482582
59,0.4261229932308197,0.4276938736438751,0.009999999776482582
60,0.42611435055732727,0.4276180565357208,0.009999999776482582
61,0.42611974477767944,0.4275839030742645,0.009999999776482582
62,0.42611607909202576,0.4275527894496918,0.009999999776482582
63,0.4261157512664795,0.4275166988372803,0.009999999776482582
64,0.42611750960350037,0.42760366201400757,0.009999999776482582
65,0.4261121451854706,0.427570104598999,0.009999999776482582
66,0.426103800535202,0.4275931119918823,0.009999999776482582
67,0.42611002922058105,0.4275829493999481,0.009999999776482582
68,0.42610621452331543,0.42751944065093994,0.009999999776482582
69,0.42610037326812744,0.42755991220474243,0.009999999776482582
70,0.42610836029052734,0.42747604846954346,0.009999999776482582
71,0.42610594630241394,0.42750248312950134,0.009999999776482582
72,0.42610597610473633,0.4274880290031433,0.009999999776482582
73,0.4260997176170349,0.42748114466667175,0.009999999776482582
74,0.4260914623737335,0.42746880650520325,0.009999999776482582
75,0.4260885715484619,0.42748770117759705,0.009999999776482582
76,0.4261319041252136,0.42783111333847046,0.009999999776482582
77,0.4260959327220917,0.4273461699485779,0.009999999776482582
78,0.42609041929244995,0.42726245522499084,0.009999999776482582
79,0.42609164118766785,0.42726024985313416,0.009999999776482582
80,0.4261060059070587,0.4272434413433075,0.009999999776482582
81,0.4260867238044739,0.4272662401199341,0.009999999776482582
82,0.42608487606048584,0.42724961042404175,0.009999999776482582
83,0.42608073353767395,0.4272089898586273,0.009999999776482582
84,0.4260832965373993,0.4272110164165497,0.009999999776482582
85,0.4260871708393097,0.4271845519542694,0.009999999776482582
86,0.42607980966567993,0.42718151211738586,0.009999999776482582
87,0.4260762929916382,0.4271866977214813,0.009999999776482582
88,0.4260753095149994,0.42721426486968994,0.009999999776482582
89,0.42607229948043823,0.4271627366542816,0.009999999776482582
90,0.4260750710964203,0.4271854758262634,0.009999999776482582
91,0.42607131600379944,0.4272361397743225,0.009999999776482582
92,0.4260784685611725,0.42844539880752563,0.009999999776482582
93,0.4260827302932739,0.42838814854621887,0.009999999776482582
94,0.42607933282852173,0.4273657202720642,0.009999999776482582
95,0.4260685443878174,0.4273238182067871,0.009999999776482582
96,0.42606601119041443,0.4273390769958496,0.009999999776482582
97,0.4260728061199188,0.42745402455329895,0.009999999776482582
98,0.4260687530040741,0.427408903837204,0.009999999776482582
99,0.4260633885860443,0.42735913395881653,0.009999999776482582
100,0.426058292388916,0.4272841811180115,0.009999999776482582
101,0.42606231570243835,0.4272846579551697,0.009999999776482582
102,0.426064133644104,0.42727166414260864,0.009999999776482582
103,0.42606574296951294,0.4274251461029053,0.009999999776482582
104,0.42606431245803833,0.4273441433906555,0.009999999776482582
105,0.42606544494628906,0.42738810181617737,0.009999999776482582
106,0.42606237530708313,0.4272923171520233,0.009999999776482582
107,0.42606320977211,0.4272882342338562,0.009999999776482582
108,0.4260646402835846,0.4272644519805908,0.009999999776482582
109,0.42605823278427124,0.4271479547023773,0.009999999776482582
110,0.42605146765708923,0.42724934220314026,0.009999999776482582
111,0.4260879158973694,0.4272012412548065,0.009999999776482582
112,0.426058292388916,0.427164226770401,0.009999999776482582
113,0.4260539710521698,0.4271620512008667,0.009999999776482582
114,0.426053524017334,0.4271550476551056,0.009999999776482582
115,0.4260510504245758,0.42714065313339233,0.009999999776482582
116,0.42605289816856384,0.42717090249061584,0.009999999776482582
117,0.42605841159820557,0.42797142267227173,0.009999999776482582
118,0.42605558037757874,0.42763620615005493,0.009999999776482582
119,0.4260513484477997,0.4277494549751282,0.009999999776482582
120,0.4260428547859192,0.4277573823928833,0.009999999776482582
121,0.4260392487049103,0.42780300974845886,0.009999999776482582
122,0.4260447025299072,0.42783284187316895,0.009999999776482582
123,0.42604249715805054,0.42772263288497925,0.009999999776482582
124,0.42604392766952515,0.42779722809791565,0.009999999776482582
125,0.42604556679725647,0.4277534484863281,0.009999999776482582
126,0.42604416608810425,0.427761971950531,0.009999999776482582
127,0.42605140805244446,0.42758414149284363,0.009999999776482582
128,0.42605239152908325,0.42746397852897644,0.009999999776482582
129,0.4260464310646057,0.42756417393684387,0.009999999776482582
130,0.4260481595993042,0.42762520909309387,0.009999999776482582
131,0.4260549247264862,0.42760586738586426,0.009999999776482582
132,0.4260501265525818,0.42759019136428833,0.009999999776482582
133,0.4260457754135132,0.42764243483543396,0.009999999776482582
134,0.4260449707508087,0.4275982677936554,0.009999999776482582
135,0.42604583501815796,0.42758917808532715,0.009999999776482582
136,0.4260501563549042,0.42756417393684387,0.009999999776482582
137,0.4260479211807251,0.4274221956729889,0.009999999776482582
138,0.4260464906692505,0.4274369478225708,0.009999999776482582
139,0.42604491114616394,0.4274902641773224,0.009999999776482582
140,0.42604267597198486,0.4274887144565582,0.009999999776482582
141,0.4260444641113281,0.42746812105178833,0.009999999776482582
142,0.4260551333427429,0.4275907278060913,0.009999999776482582
143,0.42605841159820557,0.42771023511886597,0.009999999776482582
144,0.42605993151664734,0.4276169538497925,0.009999999776482582
145,0.4260648190975189,0.42763105034828186,0.009999999776482582
146,0.4260609447956085,0.42755234241485596,0.009999999776482582
147,0.4260551631450653,0.4275696873664856,0.009999999776482582
148,0.42604726552963257,0.4275452196598053,0.009999999776482582
149,0.4260466694831848,0.427591472864151,0.009999999776482582
150,0.42604753375053406,0.4276760518550873,0.009999999776482582
151,0.42604491114616394,0.42759960889816284,0.009999999776482582
152,0.4260379374027252,0.42757469415664673,0.009999999776482582
153,0.42603832483291626,0.4276631772518158,0.009999999776482582
154,0.426034539937973,0.42749693989753723,0.009999999776482582
155,0.4260352551937103,0.4275000989437103,0.009999999776482582
156,0.4260348677635193,0.42743951082229614,0.009999999776482582
157,0.42603278160095215,0.42746737599372864,0.009999999776482582
158,0.42603474855422974,0.4274532198905945,0.009999999776482582
159,0.42603257298469543,0.42751091718673706,0.009999999776482582
160,0.42603519558906555,0.4274488687515259,0.009999999776482582
161,0.42604348063468933,0.427577406167984,0.009999999776482582
162,0.42603299021720886,0.4275462031364441,0.009999999776482582
163,0.42602935433387756,0.42756325006484985,0.009999999776482582
164,0.42603304982185364,0.4274972379207611,0.009999999776482582
165,0.4260292649269104,0.42746347188949585,0.009999999776482582
